mapping_type    icdo_code_mix   icdo_label_mix    ncit_id ncit_label  icdom_id    icdom_label icdot_id    icdot_label pgx_sample_example  pgx_example_link  pgx_sample_count
pgx code mix	icdom-95600~icdot-C72.9	Neurilemoma, NOS (Nervous system, NOS)	NCIT:C4724	Cellular Schwannoma	pgx:icdom-95600	Neurilemoma, NOS	pgx:icdot-C72.9	Nervous system, NOS	Cellular Schwannoma	https://progenetix.org/services/ids/pgxbs-kftvl479	1
primary ICD-O M	icdom-95601	Neurinomatosis	NCIT:C6557	Schwannomatosis			pgx:icdom-95601	Neurinomatosis			0
primary ICD-O M	icdom-95613	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation	NCIT:C4335	Malignant Triton Tumor			pgx:icdom-95613	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation			0
primary ICD-O M	icdom-95620	Neurothekeoma	NCIT:C7018	Neurothekeoma			pgx:icdom-95620	Neurothekeoma			0
primary ICD-O M	icdom-95700	Neuroma, NOS	NCIT:C3275	Neuroma			pgx:icdom-95700	Neuroma, NOS			0
primary ICD-O M	icdom-95710	Perineurioma, NOS	NCIT:C4973	Perineurioma			pgx:icdom-95710	Perineurioma, NOS			0
primary ICD-O M	icdom-95713	Perineurioma, malignant	NCIT:C66845	Malignant Peripheral Nerve Sheath Tumor with Perineurial Differentiation			pgx:icdom-95713	Perineurioma, malignant			0
primary ICD-O M	icdom-95800	Granular cell tumor, NOS	NCIT:C3474	Granular Cell Tumor			pgx:icdom-95800	Granular cell tumor, NOS			4
pgx code mix	icdom-95800~icdot-C49.9	Granular cell tumor, NOS (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C3474	Granular Cell Tumor	pgx:icdom-95800	Granular cell tumor, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Granular Cell Tumor	https://progenetix.org/services/ids/pgxbs-kftvl8r0	2
pgx code mix	icdom-95800~icdot-C56.9	Granular cell tumor, NOS (Ovary)	NCIT:C3474	Granular Cell Tumor	pgx:icdom-95800	Granular cell tumor, NOS	pgx:icdot-C56.9	Ovary	Granular cell tumor	https://progenetix.org/services/ids/pgxbs-kftvimaf	2
primary ICD-O M	icdom-95803	Granular cell tumor, malignant	NCIT:C4336	Malignant Granular Cell Tumor			pgx:icdom-95803	Granular cell tumor, malignant			0
primary ICD-O M	icdom-95813	Alveolar soft part sarcoma	NCIT:C3750	Alveolar Soft Part Sarcoma			pgx:icdom-95813	Alveolar soft part sarcoma			35
pgx code mix	icdom-95813~icdot-C49.9	Alveolar soft part sarcoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C3750	Alveolar Soft Part Sarcoma	pgx:icdom-95813	Alveolar soft part sarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Alveolar Soft Part Sarcoma	https://progenetix.org/services/ids/pgxbs-kftvl972	35
primary ICD-O M	icdom-95820	Granular cell tumor of the sellar region					pgx:icdom-95820	Granular cell tumor of the sellar region			7
pgx code mix	icdom-95820~icdot-C70.0	Granular cell tumor of the sellar region (Cerebral meninges)	NCIT:C3474	Granular Cell Tumor	pgx:icdom-95820	Granular cell tumor of the sellar region	pgx:icdot-C70.0	Cerebral meninges	Granular cell tumours [in meningioma]	https://progenetix.org/services/ids/pgxbs-l08aiehc	1
pgx code mix	icdom-95820~icdot-C71.9	Granular cell tumor of the sellar region (Brain, NOS)	NCIT:C3474	Granular Cell Tumor	pgx:icdom-95820	Granular cell tumor of the sellar region	pgx:icdot-C71.9	Brain, NOS	Granular cell tumours [in neurinoma]	https://progenetix.org/services/ids/pgxbs-l08aiejh	5
pgx code mix	icdom-95820~icdot-C75.1	Granular cell tumor of the sellar region (Pituitary gland)	NCIT:C3474	Granular Cell Tumor	pgx:icdom-95820	Granular cell tumor of the sellar region	pgx:icdot-C75.1	Pituitary gland	Granular cell tumours [pituitary]	https://progenetix.org/services/ids/pgxbs-l08aiejr	1
primary ICD-O M	icdom-95903	Malignant lymphoma, NOS	NCIT:C3208	Lymphoma			pgx:icdom-95903	Malignant lymphoma, NOS			80
pgx code mix	icdom-95903~icdot-C42.4	Malignant lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C3208	Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	non-Hodgkin lymphoma [cell line Ly8]	https://progenetix.org/services/ids/pgxbs-kftvha19	11
pgx code mix	icdom-95903~icdot-C44.9	Malignant lymphoma, NOS (Skin, NOS)	NCIT:C3208	Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C44.9	Skin, NOS	cNHL	https://progenetix.org/services/ids/pgxbs-kftvkgmc	1
pgx code mix	icdom-95903~icdot-C62.9	Malignant lymphoma, NOS (Testis, NOS)	NCIT:C3208	Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C62.9	Testis, NOS	Primary Testicular Lympphoma	https://progenetix.org/services/ids/pgxbs-kftvjpgn	7
pgx code mix	icdom-95903~icdot-C71.9	Malignant lymphoma, NOS (Brain, NOS)	NCIT:C3208	Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C71.9	Brain, NOS	Primary Central Nervous System Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvjpgd	53
pgx code mix	icdom-95903~icdot-C77.9	Malignant lymphoma, NOS (Lymph node, NOS)	NCIT:C3208	Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Malignant Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl333	5
pgx code mix	icdom-95903~icdot-C77.9	Malignant lymphoma, NOS (Lymph node, NOS)	NCIT:C96058	Monomorphic Epitheliotropic Intestinal T-Cell Lymphoma	pgx:icdom-95903	Malignant lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Monomorphic epitheliotropic intestinal T-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkjd0	3
primary ICD-O M	icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	NCIT:C3211	Non-Hodgkin Lymphoma			pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS			133
pgx code mix	icdom-95913~icdot-C42.4	Malignant lymphoma, non-Hodgkin, NOS (Hematopoietic system, NOS)	NCIT:C3211	Non-Hodgkin Lymphoma	pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Non-Hodgkin Lymphoma [cell line HBL-2]	https://progenetix.org/services/ids/pgxbs-kftvjunk	97
pgx code mix	icdom-95913~icdot-C44.9	Malignant lymphoma, non-Hodgkin, NOS (Skin, NOS)	NCIT:C6858	Cutaneous B-Cell Non-Hodgkin Lymphoma	pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	pgx:icdot-C44.9	Skin, NOS	cBNHL	https://progenetix.org/services/ids/pgxbs-kftvkglw	5
pgx code mix	icdom-95913~icdot-C77.9	Malignant lymphoma, non-Hodgkin, NOS (Lymph node, NOS)	NCIT:C3211	Non-Hodgkin Lymphoma	pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	pgx:icdot-C77.9	Lymph node, NOS	Non-Hodgkin Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl8m7	23
pgx code mix	icdom-95913~icdot-C77.9	Malignant lymphoma, non-Hodgkin, NOS (Lymph node, NOS)	NCIT:C3457	B-cell non-Hodgkin lymphoma	pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	pgx:icdot-C77.9	Lymph node, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksug	8
primary ICD-O M	icdom-95963	Composite Hodgkin and non-Hodgkin lymphoma					pgx:icdom-95963	Composite Hodgkin and non-Hodgkin lymphoma			0
primary ICD-O M	icdom-95973	Primary cutaneous follicle centre lymphoma	NCIT:C7217	Primary Cutaneous Follicle Center Lymphoma			pgx:icdom-95973	Primary cutaneous follicle centre lymphoma			19
pgx code mix	icdom-95973~icdot-C44.9	Primary cutaneous follicle centre lymphoma (Skin, NOS)	NCIT:C7217	Primary Cutaneous Follicle Center Lymphoma	pgx:icdom-95973	Primary cutaneous follicle centre lymphoma	pgx:icdot-C44.9	Skin, NOS	Follicular lymphoma [cutaneous]	https://progenetix.org/services/ids/pgxbs-kftvh89h	19
primary ICD-O M	icdom-96503	Hodgkin lymphoma, NOS	NCIT:C9357	Hodgkin Lymphoma			pgx:icdom-96503	Hodgkin lymphoma, NOS			62
pgx code mix	icdom-96503~icdot-C77.9	Hodgkin lymphoma, NOS (Lymph node, NOS)	NCIT:C7164	Classic Hodgkin Lymphoma	pgx:icdom-96503	Hodgkin lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Classical Hodgkin Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl8rf	5
pgx code mix	icdom-96503~icdot-C77.9	Hodgkin lymphoma, NOS (Lymph node, NOS)	NCIT:C9357	Hodgkin Lymphoma	pgx:icdom-96503	Hodgkin lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Hodgkin Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl8sb	57
primary ICD-O M	icdom-96513	Hodgkin lymphoma, lymphocyte-rich	NCIT:C6913	Lymphocyte-Rich Classical Hodgkin Lymphoma			pgx:icdom-96513	Hodgkin lymphoma, lymphocyte-rich			8
pgx code mix	icdom-96513~icdot-C77.9	Hodgkin lymphoma, lymphocyte-rich (Lymph node, NOS)	NCIT:C6913	Lymphocyte-Rich Classic Hodgkin Lymphoma	pgx:icdom-96513	Hodgkin lymphoma, lymphocyte-rich	pgx:icdot-C77.9	Lymph node, NOS	Classical Hodgkin lymphoma, lymphocyte-rich	https://progenetix.org/services/ids/pgxbs-l08aienh	8
primary ICD-O M	icdom-96523	Hodgkin lymphoma, mixed cellularity, NOS	NCIT:C3517	Mixed Cellularity Classical Hodgkin Lymphoma			pgx:icdom-96523	Hodgkin lymphoma, mixed cellularity, NOS			21
pgx code mix	icdom-96523~icdot-C77.9	Hodgkin lymphoma, mixed cellularity, NOS (Lymph node, NOS)	NCIT:C3517	Mixed Cellularity Classic Hodgkin Lymphoma	pgx:icdom-96523	Hodgkin lymphoma, mixed cellularity, NOS	pgx:icdot-C77.9	Lymph node, NOS	Classical Hodgkin lymphoma, mixed cellularity	https://progenetix.org/services/ids/pgxbs-l08aif3b	21
primary ICD-O M	icdom-96533	Hodgkin lymphoma, lymphocyte depletion, NOS	NCIT:C9283	Lymphocyte-Depleted Classical Hodgkin Lymphoma			pgx:icdom-96533	Hodgkin lymphoma, lymphocyte depletion, NOS			2
pgx code mix	icdom-96533~icdot-C77.9	Hodgkin lymphoma, lymphocyte depletion, NOS (Lymph node, NOS)	NCIT:C9283	Lymphocyte-Depleted Classic Hodgkin Lymphoma	pgx:icdom-96533	Hodgkin lymphoma, lymphocyte depletion, NOS	pgx:icdot-C77.9	Lymph node, NOS	Classical Hodgkin lymphoma, lymphocyte-depletion	https://progenetix.org/services/ids/pgxbs-l08aif3z	2
primary ICD-O M	icdom-96543	Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis					pgx:icdom-96543	Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis			0
primary ICD-O M	icdom-96553	Hodgkin lymphoma, lymphocyte depletion, reticular					pgx:icdom-96553	Hodgkin lymphoma, lymphocyte depletion, reticular			0
primary ICD-O M	icdom-96593	Hodgkin lymphoma, nodular lymphocyte predominance	NCIT:C7258	Nodular Lymphocyte Predominant Hodgkin Lymphoma			pgx:icdom-96593	Hodgkin lymphoma, nodular lymphocyte predominance			21
pgx code mix	icdom-96593~icdot-C77.9	Hodgkin lymphoma, nodular lymphocyte predominance (Lymph node, NOS)	NCIT:C7258	Nodular Lymphocyte Predominant Hodgkin Lymphoma	pgx:icdom-96593	Hodgkin lymphoma, nodular lymphocyte predominance	pgx:icdot-C77.9	Lymph node, NOS	Lymphocyte Predominance Hodgkin lymphoma [LPHD]	https://progenetix.org/services/ids/pgxbs-l08aifjw	21
primary ICD-O M	icdom-96633	Hodgkin lymphoma, nodular sclerosis, NOS	NCIT:C3518	Nodular Sclerosis Classical Hodgkin Lymphoma			pgx:icdom-96633	Hodgkin lymphoma, nodular sclerosis, NOS			19
pgx code mix	icdom-96633~icdot-C77.9	Hodgkin lymphoma, nodular sclerosis, NOS (Lymph node, NOS)	NCIT:C3518	Nodular Sclerosis Classic Hodgkin Lymphoma	pgx:icdom-96633	Hodgkin lymphoma, nodular sclerosis, NOS	pgx:icdot-C77.9	Lymph node, NOS	Classical Hodgkin lymphoma, nodular sclerosis	https://progenetix.org/services/ids/pgxbs-l08aifxc	19
primary ICD-O M	icdom-96643	Hodgkin lymphoma, nodular sclerosis, cellular phase	NCIT:C67171	Nodular Sclerosis Classical Hodgkin Lymphoma, Cellular Phase			pgx:icdom-96643	Hodgkin lymphoma, nodular sclerosis, cellular phase			0
primary ICD-O M	icdom-96653	Hodgkin lymphoma, nodular sclerosis, grade 1	NCIT:C7165	Grade 1 Nodular Sclerosis Classical Hodgkin Lymphoma			pgx:icdom-96653	Hodgkin lymphoma, nodular sclerosis, grade 1			0
primary ICD-O M	icdom-96673	Hodgkin lymphoma, nodular sclerosis, grade 2	NCIT:C7166	Grade 2 Nodular Sclerosis Classical Hodgkin Lymphoma			pgx:icdom-96673	Hodgkin lymphoma, nodular sclerosis, grade 2			0
primary ICD-O M	icdom-96703	Malignant lymphoma, small B lymphocytic, NOS	NCIT:C7540	Small Lymphocytic Lymphoma			pgx:icdom-96703	Malignant lymphoma, small B lymphocytic, NOS			1
pgx code mix	icdom-96703~icdot-C77.9	Malignant lymphoma, small B lymphocytic, NOS (Lymph node, NOS)	NCIT:C7540	Small lymphocytic lymphoma	pgx:icdom-96703	Malignant lymphoma, small B lymphocytic, NOS	pgx:icdot-C77.9	Lymph node, NOS	Small lymphocytic lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkjhx	1
primary ICD-O M	icdom-96713	Malignant lymphoma, lymphoplasmacytic	NCIT:C3212	Lymphoplasmacytic Lymphoma			pgx:icdom-96713	Malignant lymphoma, lymphoplasmacytic			36
pgx code mix	icdom-96713~icdot-C42.4	Malignant lymphoma, lymphoplasmacytic (Hematopoietic system, NOS)	NCIT:C3212	Lymphoplasmacytic Lymphoma	pgx:icdom-96713	Malignant lymphoma, lymphoplasmacytic	pgx:icdot-C42.4	Hematopoietic system, NOS	Lymphoplasmacytic lymphoma	https://progenetix.org/services/ids/pgxbs-kftvjhbe	13
pgx code mix	icdom-96713~icdot-C77.9	Malignant lymphoma, lymphoplasmacytic (Lymph node, NOS)	NCIT:C27910	Mature B-Cell Neoplasms	pgx:icdom-96713	Malignant lymphoma, lymphoplasmacytic	pgx:icdot-C77.9	Lymph node, NOS	Mature B-Cell Neoplasms	https://progenetix.org/services/ids/pgxbs-kftvla4z	9
pgx code mix	icdom-96713~icdot-C77.9	Malignant lymphoma, lymphoplasmacytic (Lymph node, NOS)	NCIT:C3212	Lymphoplasmacytic Lymphoma	pgx:icdom-96713	Malignant lymphoma, lymphoplasmacytic	pgx:icdot-C77.9	Lymph node, NOS	Lymphoplasmacytic Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvk151	10
pgx code mix	icdom-96713~icdot-C77.9	Malignant lymphoma, lymphoplasmacytic (Lymph node, NOS)	NCIT:C3898	Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	pgx:icdom-96713	Malignant lymphoma, lymphoplasmacytic	pgx:icdot-C77.9	Lymph node, NOS	Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue (MALT lymphoma)	https://progenetix.org/services/ids/pgxbs-kftvl9v6	4
primary ICD-O M	icdom-96733	Mantle cell lymphoma	NCIT:C4337	Mantle Cell Lymphoma			pgx:icdom-96733	Mantle cell lymphoma			867
pgx code mix	icdom-96733~icdot-C18.9	Mantle cell lymphoma (Colon, NOS)	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C18.9	Colon, NOS	mantle cell lymphoma [classic]	https://progenetix.org/services/ids/pgxbs-kftvgjzn	1
pgx code mix	icdom-96733~icdot-C42.2	Mantle cell lymphoma (Spleen)	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C42.2	Spleen	Mantle cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkb23	4
pgx code mix	icdom-96733~icdot-C77.9	Mantle cell lymphoma (Lymph node, NOS)	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C77.9	Lymph node, NOS	Mantle Cell Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl9g6	862
primary ICD-O M	icdom-96783	Primary effusion lymphoma	NCIT:C6915	Primary Effusion Lymphoma			pgx:icdom-96783	Primary effusion lymphoma			95
pgx code mix	icdom-96783~icdot-C38.0	Primary effusion lymphoma (Heart)	NCIT:C6915	Primary Effusion Lymphoma	pgx:icdom-96783	Primary effusion lymphoma	pgx:icdot-C38.0	Heart	Effusion Lymphoma [Pericard]	https://progenetix.org/services/ids/pgxbs-kftvhekn	1
pgx code mix	icdom-96783~icdot-C38.4	Primary effusion lymphoma (Pleura, NOS)	NCIT:C6915	Primary effusion lymphoma	pgx:icdom-96783	Primary effusion lymphoma	pgx:icdot-C38.4	Pleura, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksac	51
pgx code mix	icdom-96783~icdot-C42.4	Primary effusion lymphoma (Hematopoietic system, NOS)	NCIT:C6915	Primary Effusion Lymphoma	pgx:icdom-96783	Primary effusion lymphoma	pgx:icdot-C42.4	Hematopoietic system, NOS	Primary effusion lymphoma [cell line]	https://progenetix.org/services/ids/pgxbs-kftvgmru	38
pgx code mix	icdom-96783~icdot-C48.9	Primary effusion lymphoma (retroperitoneum and peritoneum)	NCIT:C6915	Primary Effusion Lymphoma	pgx:icdom-96783	Primary effusion lymphoma	pgx:icdot-C48.9	retroperitoneum and peritoneum	Effusion Lymphoma [Ascites, cultured cells]	https://progenetix.org/services/ids/pgxbs-kftvheks	5
primary ICD-O M	icdom-96793	Mediastinal large B-cell lymphoma	NCIT:C9280	Mediastinal (Thymic) Large B-Cell Lymphoma			pgx:icdom-96793	Mediastinal large B-cell lymphoma			156
pgx code mix	icdom-96793~icdot-C38.3	Mediastinal large B-cell lymphoma (Mediastinum, NOS)	NCIT:C9280	Mediastinal (Thymic) Large B-Cell Lymphoma	pgx:icdom-96793	Mediastinal large B-cell lymphoma	pgx:icdot-C38.3	Mediastinum, NOS	Diffuse Large B-cell Lymphoma [extranodal, mediastinal, maybe primary mediastinal B-NHL,  G-MYC neg., 3q2 break neg., t(14;18) neg.]	https://progenetix.org/services/ids/pgxbs-l08aigdp	156
primary ICD-O M	icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma			pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS			3019
pgx code mix	icdom-96803~icdot-C08.0	Malignant lymphoma, large B-cell, diffuse, NOS (Submandibular gland)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C08.0	Submandibular gland	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhvp6	1
pgx code mix	icdom-96803~icdot-C09.9	Malignant lymphoma, large B-cell, diffuse, NOS (Tonsil, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C09.9	Tonsil, NOS	Diffuse large B-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvik52	2
pgx code mix	icdom-96803~icdot-C16.9	Malignant lymphoma, large B-cell, diffuse, NOS (Stomach, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C16.9	Stomach, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhx64	34
pgx code mix	icdom-96803~icdot-C17.1	Malignant lymphoma, large B-cell, diffuse, NOS (Jejunum)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C17.1	Jejunum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhhxt	1
pgx code mix	icdom-96803~icdot-C17.9	Malignant lymphoma, large B-cell, diffuse, NOS (Small intestine, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C17.9	Small intestine, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi0ah	13
pgx code mix	icdom-96803~icdot-C18.9	Malignant lymphoma, large B-cell, diffuse, NOS (Colon, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C18.9	Colon, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi50d	6
pgx code mix	icdom-96803~icdot-C20.9	Malignant lymphoma, large B-cell, diffuse, NOS (Rectum, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C20.9	Rectum, NOS	Diffuse large B-cell lymphoma [Rectum]	https://progenetix.org/services/ids/pgxbs-kftvhblj	1
pgx code mix	icdom-96803~icdot-C22.0	Malignant lymphoma, large B-cell, diffuse, NOS (Liver)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C22.0	Liver	Diffuse large B-cell lymphoma [Liver]	https://progenetix.org/services/ids/pgxbs-kftvhbli	1
pgx code mix	icdom-96803~icdot-C22.1	Malignant lymphoma, large B-cell, diffuse, NOS (Intrahepatic bile duct)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C22.1	Intrahepatic bile duct	Diffuse large B-cell lymphoma [Common bile duct]	https://progenetix.org/services/ids/pgxbs-kftvhblf	1
pgx code mix	icdom-96803~icdot-C23.9	Malignant lymphoma, large B-cell, diffuse, NOS (Gallbladder)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C23.9	Gallbladder	Diffuse large B-cell lymphoma [Gallbladder]	https://progenetix.org/services/ids/pgxbs-kftvhbky	1
pgx code mix	icdom-96803~icdot-C38.0	Malignant lymphoma, large B-cell, diffuse, NOS (Heart)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C38.0	Heart	cardiac lymphoma	https://progenetix.org/services/ids/pgxbs-kftvgtvu	1
pgx code mix	icdom-96803~icdot-C38.1	Malignant lymphoma, large B-cell, diffuse, NOS (Anterior mediastinum)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C38.1	Anterior mediastinum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhm3y	1
pgx code mix	icdom-96803~icdot-C38.4	Malignant lymphoma, large B-cell, diffuse, NOS (Pleura, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C38.4	Pleura, NOS	Malignant lymphoma, histiocytic, diffuse [cell line]	https://progenetix.org/services/ids/pgxbs-kftvh6pc	1
pgx code mix	icdom-96803~icdot-C41.0	Malignant lymphoma, large B-cell, diffuse, NOS (Bones of skull and face and associated joints)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C41.0	Bones of skull and face and associated joints	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhpxd	1
pgx code mix	icdom-96803~icdot-C42.1	Malignant lymphoma, large B-cell, diffuse, NOS (Bone marrow)	NCIT:C36080	Diffuse large B-cell lymphoma germinal center B-cell type	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C42.1	Bone marrow	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvktgv	31
pgx code mix	icdom-96803~icdot-C42.1	Malignant lymphoma, large B-cell, diffuse, NOS (Bone marrow)	NCIT:C36081	Diffuse large B-cell lymphoma activated B-cell type	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C42.1	Bone marrow	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkt34	4
pgx code mix	icdom-96803~icdot-C42.1	Malignant lymphoma, large B-cell, diffuse, NOS (Bone marrow)	NCIT:C8851	Diffuse large B-cell lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C42.1	Bone marrow	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkt2h	5
pgx code mix	icdom-96803~icdot-C42.2	Malignant lymphoma, large B-cell, diffuse, NOS (Spleen)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C42.2	Spleen	Diffuse large B-cell lymphoma [spleen, IG-MYC maybe, 3q2 break neg., t(14;18) neg.]	https://progenetix.org/services/ids/pgxbs-kftvgifk	1
pgx code mix	icdom-96803~icdot-C42.4	Malignant lymphoma, large B-cell, diffuse, NOS (Hematopoietic system, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Diffuse large B-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkij0	274
pgx code mix	icdom-96803~icdot-C44.9	Malignant lymphoma, large B-cell, diffuse, NOS (Skin, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C44.9	Skin, NOS	Diffuse large B-cell lymphoma [cutaneous]	https://progenetix.org/services/ids/pgxbs-kftvh88h	38
pgx code mix	icdom-96803~icdot-C48.1	Malignant lymphoma, large B-cell, diffuse, NOS (Specified parts of peritoneum)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C48.1	Specified parts of peritoneum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi9pt	2
pgx code mix	icdom-96803~icdot-C48.9	Malignant lymphoma, large B-cell, diffuse, NOS (retroperitoneum and peritoneum)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C48.9	retroperitoneum and peritoneum	Diffuse large B-cell lymphoma [Pararenal]	https://progenetix.org/services/ids/pgxbs-kftvhbkm	3
