progenetix	NCIT:C102872	Pharyngeal Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C11.9	Nasopharynx, NOS	C13;Carcinoma
progenetix	NCIT:C7569	Thymic Carcinoma	pgx:icdom-85863	Thymic carcinoma, NOS	pgx:icdot-C38.1	Anterior mediastinum	Primary Tumor
progenetix	NCIT:C7572	Kidney Medullary Carcinoma	pgx:icdom-85103	Medullary carcinoma, NOS	pgx:icdot-C64.9	Kidney, NOS	Renal Medullary Carcinoma
progenetix	NCIT:C7596	Malignant Myoepithelioma	pgx:icdom-89823	Malignant myoepithelioma	pgx:icdot-C07.9	Parotid gland	Myoepithelial carcinoma [Parotid gland; epitheloid, ex PA]
progenetix	NCIT:C7596	Malignant Myoepithelioma	pgx:icdom-89823	Malignant myoepithelioma	pgx:icdot-C08.9	Major salivary gland, NOS	Myoepithelial carcinoma [Lower lip; clear cell]
progenetix	NCIT:C7596	Malignant Myoepithelioma	pgx:icdom-89823	Malignant myoepithelioma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Soft tissue malignant myoepithelioma
progenetix	NCIT:C7633	Peritoneal Mesothelioma	pgx:icdom-90503	Mesothelioma, malignant	pgx:icdot-C48.2	Peritoneum, NOS	Peritoneal Mesothelioma
progenetix	NCIT:C7634	Solitary Fibrous Tumor	pgx:icdom-88150	Solitary fibrous tumor	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Solitary Fibrous Tumor/Hemangiopericytoma
progenetix	NCIT:C7662	High Grade Glandular Intraepithelial Neoplasia	pgx:icdom-81482	Glandular intraepithelial neoplasia, high grade	pgx:icdot-C61.9	Prostate gland	Prostatic intraepithelial neoplasia [high-grade]
progenetix	NCIT:C7688	invasive ductal and lobular carcinoma	pgx:icdom-85223	Infiltrating duct and lobular carcinoma	pgx:icdot-C50.9	Breast, NOS	invasive ductal and lobular carcinoma
progenetix	NCIT:C7699	Gastric Adenoma	pgx:icdom-81400	Adenoma, NOS	pgx:icdot-C16.9	Stomach, NOS	adenoma [gastric, moderate dysplasia]
progenetix	NCIT:C7700	Ovarian adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C56.9	Ovary	Ovarian carcinoma [epithelial tumor, stage IIIc]
progenetix	NCIT:C7709	Digestive System Neuroendocrine Tumor G1	pgx:icdom-82403	Carcinoid tumor, NOS	pgx:icdot-C16.9	Stomach, NOS	Gastrointestinal carcinoid
progenetix	NCIT:C7712	Uveal Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C69.4	Ciliary body	Uveal Melanoma
progenetix	NCIT:C7716	Renal pelvis and ureter urothelial carcinoma	pgx:icdom-81203	Transitional cell carcinoma, NOS	pgx:icdot-C65	Renal pelvis	Renal pelvis and ureter urothelial carcinoma [cell line BFTC-909]
progenetix	NCIT:C7716	Renal Pelvis and Ureter Urothelial Carcinoma	pgx:icdom-81203	Transitional cell carcinoma, NOS	pgx:icdot-C67.9	Bladder, NOS	Upper Tract Urothelial Carcinoma
progenetix	NCIT:C7718	Appendix Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.1	Appendix	Appendiceal Adenocarcinoma
progenetix	NCIT:C7724	Small Intestinal Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C17.9	Small intestine, NOS	Small Bowel Cancer
progenetix	NCIT:C7729	Squamous Cell Carcinoma of the Penis	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C60.9	Penis, NOS	Penile Squamous Cell Carcinoma
progenetix	NCIT:C7889	Duodenal adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C17.0	Duodenum	Duodenal Adenocarcinoma
progenetix	NCIT:C7899	Recurrent bladder carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C67.9	Bladder, NOS	C67;Carcinoma
progenetix	NCIT:C7927	Liver and Intrahepatic Bile Duct Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C22.0	Liver	Hepatocellular Carcinoma
progenetix	NCIT:C7950	Invasive Lobular Breast Carcinoma	pgx:icdom-85203	Lobular carcinoma, NOS	pgx:icdot-C50.9	Breast, NOS	Breast Invasive Lobular Carcinoma
progenetix	NCIT:C7953	Childhood T acute lymphoblastic leukemia	pgx:icdom-98373	Precursor T-cell lymphoblastic leukemia	pgx:icdot-C42.1	Bone marrow	Acute Lymphoblastic Leukemia;C42
progenetix	NCIT:C7953	Childhood T acute lymphoblastic leukemia	pgx:icdom-98373	Precursor T-cell lymphoblastic leukemia	pgx:icdot-C77.9	Lymph node, NOS	Myeloid Neoplasm
progenetix	NCIT:C7954	Adult Burkitt leukemia	pgx:icdom-98263	Burkitt cell leukemia	pgx:icdot-C42.1	Bone marrow	Adult Burkitt leukemia [cell line GA-10]
progenetix	NCIT:C7955	Childhood hepatocellular carcinoma	pgx:icdom-81703	Hepatocellular carcinoma, NOS	pgx:icdot-C22.0	Liver	C22;Hepatocellular Carcinoma
progenetix	NCIT:C7956	Adult hepatocellular carcinoma	pgx:icdom-81703	Hepatocellular carcinoma, NOS	pgx:icdot-C22.0	Liver	Adult hepatocellular carcinoma [cell line HLE]
progenetix	NCIT:C7965	Adult acute megakaryoblastic leukemia	pgx:icdom-99103	Acute megakaryoblastic leukemia	pgx:icdot-C42.1	Bone marrow	Adult acute megakaryoblastic leukemia [cell line SET-2]
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.0	Cecum	Mucinous colorectal carcinoma [Cecum, pT3N0M0, stage I]
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.2	Ascending colon	Primary Tumor
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.3	Hepatic flexure of colon	Primary Tumor
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.4	Transverse colon	Primary Tumor
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.5	Splenic flexure of colon	Primary Tumor
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.6	Descending colon	Primary Tumor
progenetix	NCIT:C7966	Colon Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.9	Colon, NOS	Mucinous carcinoma [colorectal]
progenetix	NCIT:C7972	Childhood acute megakaryoblastic leukemia	pgx:icdom-99103	Acute megakaryoblastic leukemia	pgx:icdot-C42.1	Bone marrow	Childhood acute megakaryoblastic leukemia [cell line M-07e]
progenetix	NCIT:C7973	Rectal Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C20.9	Rectum, NOS	Primary Tumor
progenetix	NCIT:C7975	Extrahepatic Bile Duct Adenocarcinoma	pgx:icdom-81603	Cholangiocarcinoma	pgx:icdot-C24.0	Extrahepatic bile duct	Primary Tumor
progenetix	NCIT:C7977	Pancreatic Acinar Cell Carcinoma	pgx:icdom-85503	Acinar cell carcinoma	pgx:icdot-C25.9	Pancreas, NOS	Acinar Cell Carcinoma of the Pancreas
progenetix	NCIT:C7978	Ovarian Serous Cystadenocarcinoma	pgx:icdom-84413	Serous cystadenocarcinoma, NOS	pgx:icdot-C56.9	Ovary	Serous adenocarcinoma [ovary, chemoresistant]
progenetix	NCIT:C7979	Ovarian endometrioid adenocarcinoma	pgx:icdom-83803	Endometrioid adenocarcinoma, NOS	pgx:icdot-C56.9	Ovary	Ovarian endometrioid adenocarcinoma [cell line A2780]
progenetix	NCIT:C7982	Cervical Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C53.9	Cervix uteri	Small Cell Carcinoma of the Cervix
progenetix	NCIT:C7983	Borderline Ovarian Endometrioid Tumor/Atypical Proliferative Ovarian Endometrioid Tumor	pgx:icdom-83801	Endometrioid adenoma, borderline malignancy	pgx:icdot-C55.9	Uterus, NOS	Complex endometrial hyperplasia
progenetix	NCIT:C7985	Epithelioid Mesothelioma	pgx:icdom-90523	Epithelioid mesothelioma, malignant	pgx:icdot-C34.9	Lung, NOS	Primary Tumor
progenetix	NCIT:C7985	Epithelioid Mesothelioma	pgx:icdom-90523	Epithelioid mesothelioma, malignant	pgx:icdot-C38.4	Pleura, NOS	Epithelioid mesothelioma
progenetix	NCIT:C7985	Epithelioid Mesothelioma	pgx:icdom-90523	Epithelioid mesothelioma, malignant	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	pleural epithelioid mesothelioma [cell line Meso56]
progenetix	NCIT:C7991	Salivary gland squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C08.9	Major salivary gland, NOS	Salivary gland squamous cell carcinoma [cell line A-253]
progenetix	NCIT:C7996	Malignant Type B1 Thymoma	pgx:icdom-85833	Thymoma, type B1, malignant	pgx:icdot-C37.9	Thymus	Primary Tumor
progenetix	NCIT:C7996	Malignant Type B1 Thymoma	pgx:icdom-85833	Thymoma, type B1, malignant	pgx:icdot-C38.1	Anterior mediastinum	Primary Tumor
progenetix	NCIT:C7997	Thymoma Type B3	pgx:icdom-85853	Thymoma, type B3, malignant	pgx:icdot-C37.9	Thymus	Primary Tumor
progenetix	NCIT:C7997	Thymoma Type B3	pgx:icdom-85853	Thymoma, type B3, malignant	pgx:icdot-C38.1	Anterior mediastinum	Primary Tumor
progenetix	NCIT:C7999	Malignant Type A Thymoma	pgx:icdom-85813	Thymoma, type A, malignant	pgx:icdot-C37.9	Thymus	Primary Tumor
progenetix	NCIT:C7999	Malignant Type A Thymoma	pgx:icdom-85813	Thymoma, type A, malignant	pgx:icdot-C38.1	Anterior mediastinum	Primary Tumor
progenetix	NCIT:C8013	Salivary Gland Acinic Cell Carcinoma	pgx:icdom-85503	Acinar cell carcinoma	pgx:icdot-C08.9	Major salivary gland, NOS	Acinic Cell Carcinoma
progenetix	NCIT:C8021	Salivary Gland Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C08.9	Major salivary gland, NOS	Adenocarcinoma [Basal cell adenocarcinoma, membranous type, palatal gland]]
progenetix	NCIT:C8026	Salivary Gland Adenoid Cystic Carcinoma	pgx:icdom-82003	Adenoid cystic carcinoma	pgx:icdot-C08.9	Major salivary gland, NOS	adenoid cystic carcinoma [salivary gland, cribriform, Cheek]
progenetix	NCIT:C80280	Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.9	Lymph node, NOS	Diffuse large B-cell lymphoma
progenetix	NCIT:C80291	High Grade B-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.9	Lymph node, NOS	High grade B-cell lymphoma
progenetix	NCIT:C80297	Pediatric-Type Follicular Lymphoma	pgx:icdom-96903	Follicular lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	pediatric-type follicular lymphoma
progenetix	NCIT:C80307	Waldenstrom Macroglobulinemia	pgx:icdom-97613	Waldenstrom macroglobulinemia	pgx:icdot-C42.1	Bone marrow	Waldenstrom Macroglobulinemia
progenetix	NCIT:C80326	B Lymphoblastic Leukemia/Lymphoma, Not Otherwise Specified	pgx:icdom-98113	B lymphoblastic leukemia/lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	B acute lymphoblastic leukemia [cell line BALM9]
progenetix	NCIT:C80334	B Lymphoblastic Leukemia/Lymphoma with t(12;21)(p13.2;q22.1); ETV6-RUNX1	pgx:icdom-98143	B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)	pgx:icdot-C42.4	Hematopoietic system, NOS	Acute lymphoblastic leukemia [ETV6-RUNX1pos]
progenetix	NCIT:C80347	B acute lymphoblastic leukemia with t(1;19)(q23;p13.3) E2A-PBX1 (TCF3-PBX1)	pgx:icdom-98263	Burkitt cell leukemia	pgx:icdot-C42.1	Bone marrow	B acute lymphoblastic leukemia with t(1;19)(q23;p13.3) E2A-PBX1 (TCF3-PBX1) [cell line 697]
progenetix	NCIT:C8054	Thyroid Gland Follicular Carcinoma	pgx:icdom-83303	Follicular adenocarcinoma, NOS	pgx:icdot-C73.9	Thyroid gland	Follicular Thyroid Cancer
progenetix	NCIT:C8054	Thyroid gland follicular carcinoma	pgx:icdom-83353	Follicular carcinoma, minimally invasive	pgx:icdot-C73.9	Thyroid gland	Mixed Cancer Types
progenetix	NCIT:C8099	Squamous Cell Carcinoma of Unknown Primary	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C80.9	Unknown primary site	Squamous Cell Carcinoma, NOS
progenetix	NCIT:C8171	Lower Gingival Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C03.1	Lower gum	Primary Tumor
progenetix	NCIT:C8180	Floor of Mouth Adenoid Cystic Carcinoma	pgx:icdom-82003	Adenoid cystic carcinoma	pgx:icdot-C04.9	Floor of mouth, NOS	adenoid cystic carcinoma
progenetix	NCIT:C8181	Oropharyngeal Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C10.9	Oropharynx, NOS	Head and neck squamous cell carcinoma [Oropharynx, stage I, T4NoMo]
progenetix	NCIT:C8183	Tonsillar squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C09.9	Tonsil, NOS	
progenetix	NCIT:C8192	Nasal cavity squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C30.0	Nasal cavity	
progenetix	NCIT:C82423	Acute Myeloid Leukemia with t(6;9) (p23;q34.1); DEK-NUP214	pgx:icdom-98653	Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214	pgx:icdot-C42.1	Bone marrow	Acute Myeloid Leukemia with Translocation t(9;11)(p22;q23)
progenetix	NCIT:C8263	Adult acute monocytic leukemia	pgx:icdom-98913	Acute monocytic leukemia	pgx:icdot-C42.1	Bone marrow	Adult acute monocytic leukemia [cell line Mono-Mac-1]
progenetix	NCIT:C8294	Pancreatic Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C25.0	Head of pancreas	Primary Tumor
progenetix	NCIT:C8294	Pancreatic Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C25.1	Body of pancreas	Primary Tumor
progenetix	NCIT:C8294	Pancreatic Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C25.2	Tail of pancreas	Metastatic
progenetix	NCIT:C8294	Pancreatic Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C25.8	Overlapping lesion of pancreas	Primary Tumor
progenetix	NCIT:C8294	Pancreatic Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C25.9	Pancreas, NOS	Pancreatic adenocarcinoma [short term culture]
progenetix	NCIT:C8295	Lung Papilloma	pgx:icdom-80500	Papilloma, NOS	pgx:icdot-C34.9	Lung, NOS	flat ductal intraepithelial neoplasia
progenetix	NCIT:C8300	Desmoplastic Small Round Cell Tumor	pgx:icdom-88063	Desmoplastic small round cell tumor	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Desmoplastic Small-Round-Cell Tumor
progenetix	NCIT:C8300	Desmoplastic Small Round Cell Tumor	pgx:icdom-88063	Desmoplastic small round cell tumor	pgx:icdot-C80.9	Unknown primary site	desmoplastic small round cell tumor
progenetix	NCIT:C8336	High Grade Squamous Intraepithelial Neoplasia	pgx:icdom-80772	Squamous intraepithelial neoplasia, high grade	pgx:icdot-C51.9	Vulva, NOS	Squamous intraepithelial neoplasia, grade III [vulva]
progenetix	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C48.1	Specified parts of peritoneum	Primary Tumor
progenetix	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C54.1	Endometrium	Primary Tumor
progenetix	NCIT:C8377	Papillary Serous Cystadenocarcinoma	pgx:icdom-84603	Papillary serous cystadenocarcinoma	pgx:icdot-C56.9	Ovary	Micropapillary serous carcinoma
progenetix	NCIT:C8383	Kidney adenoma	pgx:icdom-81400	Adenoma, NOS	pgx:icdot-C64.9	Kidney, NOS	Adenoma
progenetix	NCIT:C8459	Hepatosplenic T-Cell Lymphoma	pgx:icdom-97163	Hepatosplenic T-cell lymphoma	pgx:icdot-C22.0	Liver	Hepatosplenic T-cell lymphoma
progenetix	NCIT:C8459	Hepatosplenic T-Cell Lymphoma	pgx:icdom-97163	Hepatosplenic T-cell lymphoma	pgx:icdot-C42.4	Hematopoietic system, NOS	Hepatosplenic T-cell lymphoma
progenetix	NCIT:C8460	Acute Myeloid Leukemia with Minimal Differentiation	pgx:icdom-98723	Acute myeloid leukemia, minimal differentiation	pgx:icdot-C42.1	Bone marrow	Acute myeloblastic leukemia with minimal differentiation (FAB type M0)
progenetix	NCIT:C8559	Malignant Paraganglioma	pgx:icdom-86803	Paraganglioma, malignant	pgx:icdot-C72.9	Nervous system, NOS	Additional - New Primary
progenetix	NCIT:C8559	Malignant Paraganglioma	pgx:icdom-86803	Paraganglioma, malignant	pgx:icdot-C74.9	Adrenal gland, NOS	Primary Tumor
progenetix	NCIT:C8562	Ocular Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C69.9	Eye, NOS	Choroidal melanoma
progenetix	NCIT:C8566	Metastatic Malignant Neoplasm of Unknown Primary	pgx:icdom-80106	Carcinoma, metastatic, NOS	pgx:icdot-C80.9	Unknown primary site	Cancer of Unknown Primary
progenetix	NCIT:C8566	Metastatic Malignant Neoplasm of Unknown Primary	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C80.9	Unknown primary site	Poorly Differentiated Carcinoma, NOS
progenetix	NCIT:C8574	Myelodysplastic Syndrome with Multilineage Dysplasia	pgx:icdom-99853	Refractory cytopenia with multilineage dysplasia	pgx:icdot-C42.1	Bone marrow	myelodysplastic syndrome [RCMD]
progenetix	NCIT:C8644	B Acute Lymphoblastic Leukemia	pgx:icdom-98263	Burkitt cell leukemia	pgx:icdot-C42.1	Bone marrow	Acute lymphoblastic leukemia, mature B-cell type [cell line U-293]
progenetix	NCIT:C8644	B acute lymphoblastic leukemia	pgx:icdom-98263	Burkitt cell leukemia	pgx:icdot-C42.4	Hematopoietic system, NOS	Acute Lymphoblastic Leukemia;C42
progenetix	NCIT:C8644	Precursor B Lymphoblastic Leukemia	pgx:icdom-98363	Precursor B-cell lymphoblastic leukemia	pgx:icdot-C42.1	Bone marrow	B-cell precursor acute lymphoblastic leukaemia
progenetix	NCIT:C8644	B Acute Lymphoblastic Leukemia	pgx:icdom-98363	Precursor B-cell lymphoblastic leukemia	pgx:icdot-C42.4	Hematopoietic system, NOS	Acute Lymphoblastic Leukemia [c-ALL]
progenetix	NCIT:C8647	Aggressive NK-Cell Leukemia	pgx:icdom-99483	Aggressive NK-cell leukemia	pgx:icdot-C42.1	Bone marrow	Aggressive NK-cell leukemia
progenetix	NCIT:C8694	T Lymphoblastic Leukemia/Lymphoma	pgx:icdom-98373	Precursor T-cell lymphoblastic leukemia	pgx:icdot-C42.2	Spleen	T-Lymphoblastic Leukemia/Lymphoma
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C07.9	Parotid gland	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C17.9	Small intestine, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C21.8	Overlapping lesion of rectum, anus and anal canal	Primary Tumor
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C30.0	Nasal cavity	Primary Tumor
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C30.9	nasal cavity including nasal cartilage	Malignant melanoma [sinunasal]
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C34.1	Upper lobe, lung	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C34.3	Lower lobe, lung	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C34.9	Lung, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C41.0	Bones of skull and face and associated joints	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C48.2	Peritoneum, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.0	Connective, subcutaneous and other soft tissues of head, face, and neck	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.1	Connective, subcutaneous and other soft tissues of upper limb and shoulder	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.2	Connective, subcutaneous and other soft tissues of lower limb and hip	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.3	Connective, subcutaneous and other soft tissues of thorax	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.4	Connective, subcutaneous and other soft tissues of abdomen	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.5	Connective, subcutaneous and other soft tissues of pelvis	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.6	Connective, subcutaneous and other soft tissues of trunk NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Malignant melanoma [soft tissue]
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C50.9	Breast, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C51.9	Vulva, NOS	Malignant melanoma
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C52.9	Vagina, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C54.1	Endometrium	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C69.2	Retina	Malignant melanoma [uvea]
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C69.3	Choroid	Primary Tumor
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C71.1	Frontal lobe	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C71.3	Parietal lobe	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C71.9	Brain, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C72.0	Spinal cord	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C74.9	Adrenal gland, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C76.1	Thorax, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C76.2	Abdomen, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C76.3	Pelvis, NOS	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.0	Lymph nodes of head, face and neck	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.2	Intra-abdominal lymph nodes	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.3	Lymph nodes of axilla or arm	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.4	Lymph nodes of inguinal region or leg	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.5	Pelvic lymph nodes	Metastatic
progenetix	NCIT:C8711	Non-Cutaneous Melanoma	pgx:icdom-87203	Malignant melanoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Metastatic
progenetix	NCIT:C8713	Bilateral Retinoblastoma	pgx:icdom-95103	Retinoblastoma, NOS	pgx:icdot-C69.2	Retina	Retinoblastoma [bilateral]
progenetix	NCIT:C8714	Unilateral Retinoblastoma	pgx:icdom-95103	Retinoblastoma, NOS	pgx:icdot-C69.2	Retina	retinoblastoma [unilateral]
progenetix	NCIT:C8715	Rhabdoid tumor of the kidney	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C64.9	Kidney, NOS	Rhabdoid tumor of the kidney [cell line G-401]
progenetix	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C08.0	Submandibular gland	Primary Tumor
progenetix	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C09.9	Tonsil, NOS	Diffuse large B-cell lymphoma
progenetix	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C16.9	Stomach, NOS	Diffuse Large B-cell Lymphoma [extranodal, stomach]
